case_id,split,baseline,k,selected_count,proxy_count,tp,fp,fn,precision,recall,f1,fnr,full_recall,seed_reason,build_seconds,query_seconds
djangocms-rc-138abbb7e5f4,TRAIN,graph,1,1,1,0,1,1,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.009160699999483768
djangocms-rc-138abbb7e5f4,TRAIN,graph,3,3,1,0,3,1,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.008347699999831093
djangocms-rc-138abbb7e5f4,TRAIN,graph,5,5,1,0,5,1,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.008394399999815505
djangocms-rc-138abbb7e5f4,TRAIN,graph,10,10,1,0,10,1,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.008241999999881955
djangocms-rc-138abbb7e5f4,TRAIN,hybrid,1,1,1,0,1,1,0.0,0.0,0.0,1.0,False,hybrid_alpha_0.5,0.12525449999975535,0.004313000000365719
djangocms-rc-138abbb7e5f4,TRAIN,hybrid,3,3,1,0,3,1,0.0,0.0,0.0,1.0,False,hybrid_alpha_0.5,0.12525449999975535,0.00432120000004943
djangocms-rc-138abbb7e5f4,TRAIN,hybrid,5,5,1,1,4,0,0.2,1.0,0.33333333333333337,0.0,True,hybrid_alpha_0.5,0.12525449999975535,0.004323099999965052
djangocms-rc-138abbb7e5f4,TRAIN,hybrid,10,10,1,1,9,0,0.1,1.0,0.18181818181818182,0.0,True,hybrid_alpha_0.5,0.12525449999975535,0.004637600000023667
djangocms-rc-1ff5bf9149b4,TRAIN,random,1,1,2,0,1,2,0.0,0.0,0.0,1.0,False,,0.0,8.66999998834217e-05
djangocms-rc-1ff5bf9149b4,TRAIN,random,3,3,2,0,3,2,0.0,0.0,0.0,1.0,False,,0.0,7.540000024164328e-05
djangocms-rc-1ff5bf9149b4,TRAIN,random,5,5,2,0,5,2,0.0,0.0,0.0,1.0,False,,0.0,7.069999992381781e-05
djangocms-rc-1ff5bf9149b4,TRAIN,random,10,10,2,0,10,2,0.0,0.0,0.0,1.0,False,,0.0,7.349999941652641e-05
djangocms-rc-1ff5bf9149b4,TRAIN,bm25,1,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,False,,0.12326239999947575,0.008332100000188802
djangocms-rc-1ff5bf9149b4,TRAIN,bm25,3,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,False,,0.12326239999947575,0.00869909999983065
djangocms-rc-1ff5bf9149b4,TRAIN,bm25,5,5,2,2,3,0,0.4,1.0,0.5714285714285715,0.0,True,,0.12326239999947575,0.010196499999437947
djangocms-rc-1ff5bf9149b4,TRAIN,bm25,10,10,2,2,8,0,0.2,1.0,0.33333333333333337,0.0,True,,0.12326239999947575,0.008570599999984552
djangocms-rc-1ff5bf9149b4,TRAIN,path_token,1,1,2,0,1,2,0.0,0.0,0.0,1.0,False,,0.0,0.004350599999270344
djangocms-rc-1ff5bf9149b4,TRAIN,path_token,3,3,2,0,3,2,0.0,0.0,0.0,1.0,False,,0.0,0.00441309999951045
djangocms-rc-1ff5bf9149b4,TRAIN,path_token,5,5,2,0,5,2,0.0,0.0,0.0,1.0,False,,0.0,0.007483699999283999
djangocms-rc-1ff5bf9149b4,TRAIN,path_token,10,10,2,0,10,2,0.0,0.0,0.0,1.0,False,,0.0,0.004394499999762047
djangocms-rc-1ff5bf9149b4,TRAIN,graph,1,1,2,0,1,2,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.009546899999804737
djangocms-rc-1ff5bf9149b4,TRAIN,graph,3,3,2,0,3,2,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.010320700000193028
djangocms-rc-1ff5bf9149b4,TRAIN,graph,5,5,2,0,5,2,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.01045209999938379
djangocms-rc-1ff5bf9149b4,TRAIN,graph,10,10,2,0,10,2,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.010361800000282528
djangocms-rc-1ff5bf9149b4,TRAIN,hybrid,1,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,False,hybrid_alpha_0.5,0.12326239999947575,0.004639699999643199
djangocms-rc-1ff5bf9149b4,TRAIN,hybrid,3,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,False,hybrid_alpha_0.5,0.12326239999947575,0.004741900000226451
djangocms-rc-1ff5bf9149b4,TRAIN,hybrid,5,5,2,1,4,1,0.2,0.5,0.28571428571428575,0.5,False,hybrid_alpha_0.5,0.12326239999947575,0.004704799999672105
djangocms-rc-1ff5bf9149b4,TRAIN,hybrid,10,10,2,2,8,0,0.2,1.0,0.33333333333333337,0.0,True,hybrid_alpha_0.5,0.12326239999947575,0.004757900000186055
djangocms-rc-28ddd6d10308,TRAIN,random,1,1,3,0,1,3,0.0,0.0,0.0,1.0,False,,0.0,6.440000015572878e-05
